url,name
https://static.e-publishing.af.mil/production/1/af_ja/publication/afmd32/afmd32.pdf,Air Force Legal Operations Agency (AFLOA) Mission Directive
https://static.e-publishing.af.mil/production/1/lemay_center/publication/afi10-1302/afi10-1302.pdf,AIR FORCE LESSONS LEARNED PROGRAM
https://static.e-publishing.af.mil/production/1/lemay_center/publication/afi10-1302/afi10-1302.pdf,AIR FORCE LESSONS LEARNED PROGRAM
https://static.e-publishing.af.mil/production/1/af_a1/publication/afman34-135/afman34-135.pdf,AIR FORCE LODGING PROGRAM
https://static.e-publishing.af.mil/production/1/af_a1/publication/afmd41/afmd41.pdf,AIR FORCE MANPOWER ANALYSIS AGENCY (AFMAA)
https://static.e-publishing.af.mil/production/1/af_a4/publication/afmd4/afmd4.pdf,AIR FORCE MATERIEL COMMAND (AFMC)
https://static.e-publishing.af.mil/production/1/af_sg/publication/afi41-102/afi41-102.pdf,AIR FORCE MEDICAL EXPENSE AND PERFORMANCE REPORTING SYSTEM (MEPRS) FOR FIXED MILITARY MEDICAL AND DENTAL TREATMENT FACILITIES
https://static.e-publishing.af.mil/production/1/af_sg/publication/afi44-171/afi44-171.pdf,AIR FORCE MEDICAL HOME CLINICAL OPERATIONS
https://static.e-publishing.af.mil/production/1/af_sg/publication/afmd35/afmd35.pdf,AIR FORCE MEDICAL READINESS AGENCY
https://static.e-publishing.af.mil/production/1/af_sg/publication/afmd36/afmd36.pdf,AIR FORCE MEDICAL SUPPORT AGENCY (AFMSA)
https://static.e-publishing.af.mil/production/1/af_a4/publication/afman21-113/dafman21-113.pdf,AIR FORCE METROLOGY AND CALIBRATION PROGRAM MANAGEMENT
https://static.e-publishing.af.mil/production/1/af_a9/publication/afman90-1606/afman_90-1606.pdf,Air Force Military Risk Assessment Framework
https://static.e-publishing.af.mil/production/1/af_a1/publication/afmd16/afmd16.pdf,AIR FORCE MORTUARY AFFAIRS OPERATIONS (AFMAO)
https://static.e-publishing.af.mil/production/1/saf_aq/publication/afman64-118/afman64-118.pdf,AIR FORCE NONAPPROPRIATED FUND (NAF) PURCHASE CARD PROGRAM
https://static.e-publishing.af.mil/production/1/af_a10/publication/afi13-550/afi13-550.pdf,"AIR FORCE NUCLEAR COMMAND, CONTROL, AND COMMUNICATIONS (NC3)"
https://static.e-publishing.af.mil/production/1/af_a10/publication/afi13-550/afi13-550.pdf,"AIR FORCE NUCLEAR COMMAND, CONTROL, AND COMMUNICATIONS (NC3)"
https://static.e-publishing.af.mil/production/1/af_a10/publication/afpd13-5/afpd13-5.pdf,AIR FORCE NUCLEAR MISSION
https://static.e-publishing.af.mil/production/1/af_a10/publication/afi13-500/afi13-500.pdf,Air Force Nuclear Mission Responsibilities
https://static.e-publishing.af.mil/production/1/af_a10/publication/afi13-500/afi13-500.pdf,Air Force Nuclear Mission Responsibilities
https://static.e-publishing.af.mil/production/1/af_se/publication/afi91-108/afi91-108.pdf,AIR FORCE NUCLEAR WEAPONS INTRINSIC RADIATION AND 91(B) RADIOACTIVE MATERIAL SAFETY PROGRAM
https://static.e-publishing.af.mil/production/1/af_se/publication/dafi91-101/dafi91-101.pdf,AIR FORCE NUCLEAR WEAPONS SURETY PROGRAM
https://static.e-publishing.af.mil/production/1/af_a3/publication/dafman36-2611/dafman36-2611.pdf,AIR FORCE OBSTACLE COURSE PROGRAM
https://static.e-publishing.af.mil/production/1/af_se/publication/afva91-209/afva91-209.pdf,AIR FORCE OCCUPATIONAL SAFETY AND HEALTH PROGRAM
https://static.e-publishing.af.mil/production/1/af_se/publication/dafman91-203/dafman91-203.pdf,AIR FORCE OCCUPATIONAL SAFETY FIRE AND HEALTH STANDARDS
https://static.e-publishing.af.mil/production/1/saf_ig/publication/afmd39/afmd39.pdf,AIR FORCE OFFICE OF SPECIAL INVESTIGATIONS (AFOSI)
https://static.e-publishing.af.mil/production/1/af_a2_6/publication/afman17-204/afman17-204.pdf,AIR FORCE ON-THE-JOB TRAINING PRODUCTS FOR CYBER SUPPORT ENLISTED SPECIALTY TRAINING
https://static.e-publishing.af.mil/production/1/af_te/publication/afmd14/afmd14.pdf,AIR FORCE OPERATIONAL TEST AND EVALUATION CENTER (AFOTEC)
https://static.e-publishing.af.mil/production/1/af_a3/publication/afmd23/afmd23.pdf,AIR FORCE OPERATIONS GROUP
https://static.e-publishing.af.mil/production/1/af_a1/publication/afmd37/afmd37.pdf,AIR FORCE PERSONNEL CENTER (AFPC)
https://static.e-publishing.af.mil/production/1/saf_cn/publication/afi33-332/afi33-332.pdf,AIR FORCE PRIVACY AND CIVIL LIBERTIES PROGRAM
https://static.e-publishing.af.mil/production/1/af_ja/publication/afi36-2909/afi36-2909.pdf,AIR FORCE PROFESSIONAL RELATIONSHIPS AND CONDUCT
