url,name
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134018p.pdf,DoDI 1340.18
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134021p.pdf,DoDI 1340.21
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134023p.pdf,DoDI 1340.23
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134024p.pdf?ver=cbsHEv6G1W2XGQKAxF25ng%3d%3d,DoDI 1340.24
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134025p.pdf,DoDI 1340.25
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134026p.pdf?ver=2019-01-11-075015-873,DoDI 1340.26
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134027p.pdf?ver=cQTWtGQt8EO_9lBDm5iTtQ%3d%3d,DoDI 1340.27
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134102p.pdf,DoDI 1341.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134106p.pdf,DoDI 1341.06
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134108p.pdf?ver=2020-08-20-133312-567,DoDI 1341.08
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134109p.pdf,DoDI 1341.09
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134111p.pdf,DoDI 1341.11
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134112p.pdf?ver=2019-10-31-083336-140,DoDI 1341.12
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134113p.pdf?ver=HyMIulE7qzktvdXid00swQ%3d%3d,DoDI 1341.13
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134114_dodi_2017.pdf,DoDI 1341.14
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134115p.PDF?ver=6kkn3I0e1Lkas_dUpX_esg%3d%3d,DoDI 1341.15
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134212p.pdf,DoDI 1342.12
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134219p.pdf?ver=2019-08-12-151117-403,DoDI 1342.19
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134222p.pdf?ver=gd2jijkfOgIW7hQpQYHWCQ%3d%3d,DoDI 1342.22
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134224p.pdf?ver=2019-09-23-124311-307,DoDI 1342.24
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134226p.pdf,DoDI 1342.26
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134228p.pdf?ver=2019-03-18-094934-047,DoDI 1342.28
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134229_dodi_2017.pdf,DoDI 1342.29
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134407p.pdf,DoDI 1344.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134408p.pdf?ver=2019-02-26-152336-500,DoDI 1344.08
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134409p.pdf?ver=ptEGfp6nPE3ABshsy70PBQ%3d%3d,DoDI 1344.09
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134819p.pdf?ver=2020-05-05-081104-373,DoDI 1348.19
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134830p.pdf?ver=2019-04-08-134519-343,DoDI 1348.30
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134833p.pdf?ver=FAaCQs0p8uQjtht2rRfrow%3d%3d,DoDI 1348.33
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134834p.pdf?ver=B34YIyu-Va_w5t1jm33aqg%3d%3d,DoDI 1348.34
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134835p.pdf?ver=owo1KUwwqaf1PffZBGzsdA%3d%3d,DoDI 1348.35
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134836p.pdf?ver=mN9Jeg1LSLWwc52VRIjhdQ%3d%3d,DoDI 1348.36
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/135002p.pdf?ver=nCwlCfbmoIQ2ygra6HrYzA%3d%3d,DoDI 1350.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/135003p.pdf,DoDI 1350.3
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/135004p.PDF?ver=8r6C18oBhfp-vf_eUYMyug%3d%3d,DoDI 1350.04
